2025-12-11 20:24:42 | INFO     | src.utils.logger:setup_logger:54 | 日志系统已初始化，级别: INFO
2025-12-11 20:27:19 | INFO     | src.tools.event_schema_tool:forward:83 | [步骤 2/3] 调用LLM选择相关事件...
2025-12-11 20:27:30 | ERROR    | src.tools.event_schema_tool:_select_events_by_llm:184 | LLM调用失败: 'ChatMessage' object has no attribute 'strip'
2025-12-11 20:27:30 | WARNING  | src.tools.event_schema_tool:forward:86 | [步骤 2/3] ⚠ 未找到相关事件
2025-12-11 20:27:41 | INFO     | src.tools.event_schema_tool:forward:67 | ============================================================
2025-12-11 20:27:41 | INFO     | src.tools.event_schema_tool:forward:68 | [EventSchemaTool] 开始处理查询
2025-12-11 20:27:41 | INFO     | src.tools.event_schema_tool:forward:69 | ============================================================
2025-12-11 20:27:41 | INFO     | src.tools.event_schema_tool:forward:70 | [查询需求] 支付订单
2025-12-11 20:27:41 | INFO     | src.tools.event_schema_tool:forward:71 | ------------------------------------------------------------
2025-12-11 20:27:41 | INFO     | src.tools.event_schema_tool:forward:75 | [步骤 1/3] 加载事件索引...
2025-12-11 20:27:41 | INFO     | src.tools.event_schema_tool:_load_index:133 | 成功加载事件索引: 13581 字符
2025-12-11 20:27:41 | INFO     | src.tools.event_schema_tool:forward:80 | [步骤 1/3] ✓ 索引加载成功 (长度: 13581 字符)
2025-12-11 20:27:41 | INFO     | src.tools.event_schema_tool:forward:83 | [步骤 2/3] 调用LLM选择相关事件...
2025-12-11 20:27:55 | ERROR    | src.tools.event_schema_tool:_select_events_by_llm:184 | LLM调用失败: 'ChatMessage' object has no attribute 'strip'
2025-12-11 20:27:55 | WARNING  | src.tools.event_schema_tool:forward:86 | [步骤 2/3] ⚠ 未找到相关事件
2025-12-11 20:28:01 | INFO     | src.tools.event_schema_tool:forward:67 | ============================================================
2025-12-11 20:28:01 | INFO     | src.tools.event_schema_tool:forward:68 | [EventSchemaTool] 开始处理查询
2025-12-11 20:28:01 | INFO     | src.tools.event_schema_tool:forward:69 | ============================================================
2025-12-11 20:28:01 | INFO     | src.tools.event_schema_tool:forward:70 | [查询需求] 下单
2025-12-11 20:28:01 | INFO     | src.tools.event_schema_tool:forward:71 | ------------------------------------------------------------
2025-12-11 20:28:01 | INFO     | src.tools.event_schema_tool:forward:75 | [步骤 1/3] 加载事件索引...
2025-12-11 20:28:01 | INFO     | src.tools.event_schema_tool:_load_index:133 | 成功加载事件索引: 13581 字符
2025-12-11 20:28:01 | INFO     | src.tools.event_schema_tool:forward:80 | [步骤 1/3] ✓ 索引加载成功 (长度: 13581 字符)
2025-12-11 20:28:01 | INFO     | src.tools.event_schema_tool:forward:83 | [步骤 2/3] 调用LLM选择相关事件...
2025-12-11 20:30:08 | INFO     | src.agents.orchestrator:close:367 | 关闭Agent资源
2025-12-11 20:30:08 | INFO     | src.sensors.client:close:532 | 神策客户端session已关闭
2025-12-11 20:30:10 | INFO     | src.utils.logger:setup_logger:54 | 日志系统已初始化，级别: INFO
2025-12-11 20:30:10 | INFO     | src.agents.orchestrator:_create_sensors_client:65 | 创建神策API客户端...
2025-12-11 20:30:10 | INFO     | src.sensors.client:__init__:49 | 初始化神策客户端: https://sensorsdata-admin.bloomeverybody.work, 项目: production
2025-12-11 20:30:10 | INFO     | src.agents.orchestrator:_initialize_tools:83 | 初始化工具...
2025-12-11 20:30:10 | INFO     | src.tools.sql_execution_tool:__init__:93 | SQLExecutionTool 初始化完成，输出目录: /tmp/sensors_data
2025-12-11 20:30:10 | INFO     | src.agents.orchestrator:_initialize_tools:103 | 已加载 1 个工具
2025-12-11 20:30:10 | INFO     | src.agents.orchestrator:_create_llm_model:131 | 创建LLM模型: vertex_ai/gemini-3-pro-preview
2025-12-11 20:30:10 | INFO     | src.agents.orchestrator:_create_llm_model:132 | API 基础 URL: https://litellm.test.bloomeverybody.work
2025-12-11 20:30:11 | INFO     | src.agents.orchestrator:_create_llm_model:142 | LLM模型创建成功
2025-12-11 20:30:11 | INFO     | src.agents.orchestrator:_create_agent:155 | 创建Agent...
2025-12-11 20:30:11 | INFO     | src.tools.event_schema_tool:__init__:55 | EventSchemaTool 初始化完成
2025-12-11 20:30:11 | INFO     | src.tools.sql_expert_tool:_load_context_docs:97 | 已加载预置属性文档: 8873 字符
2025-12-11 20:30:11 | INFO     | src.tools.sql_expert_tool:_load_context_docs:107 | 已加载公共属性文档: 4004 字符
2025-12-11 20:30:11 | INFO     | src.tools.sql_expert_tool:__init__:85 | SQLExpertTool 初始化完成
2025-12-11 20:30:11 | INFO     | src.agents.orchestrator:_create_agent:165 | 已添加 EventSchemaTool 和 SQLExpertTool
2025-12-11 20:30:11 | INFO     | src.agents.orchestrator:__init__:61 | 神策数据分析Agent初始化完成
2025-12-11 20:30:16 | INFO     | src.agents.orchestrator:query:338 | ================================================================================
2025-12-11 20:30:16 | INFO     | src.agents.orchestrator:query:339 | [开始处理查询] 用户输入: 分析最近30天的购买事件趋势
2025-12-11 20:30:16 | INFO     | src.agents.orchestrator:query:340 | ================================================================================
2025-12-11 20:30:16 | INFO     | src.agents.orchestrator:query:344 | [步骤 1/2] 调用Agent开始推理...
2025-12-11 20:31:02 | INFO     | src.tools.event_schema_tool:forward:67 | ============================================================
2025-12-11 20:31:02 | INFO     | src.tools.event_schema_tool:forward:68 | [EventSchemaTool] 开始处理查询
2025-12-11 20:31:02 | INFO     | src.tools.event_schema_tool:forward:69 | ============================================================
2025-12-11 20:31:02 | INFO     | src.tools.event_schema_tool:forward:70 | [查询需求] 购买事件趋势
2025-12-11 20:31:02 | INFO     | src.tools.event_schema_tool:forward:71 | ------------------------------------------------------------
2025-12-11 20:31:02 | INFO     | src.tools.event_schema_tool:forward:75 | [步骤 1/3] 加载事件索引...
2025-12-11 20:31:02 | INFO     | src.tools.event_schema_tool:_load_index:133 | 成功加载事件索引: 13581 字符
2025-12-11 20:31:02 | INFO     | src.tools.event_schema_tool:forward:80 | [步骤 1/3] ✓ 索引加载成功 (长度: 13581 字符)
2025-12-11 20:31:02 | INFO     | src.tools.event_schema_tool:forward:83 | [步骤 2/3] 调用LLM选择相关事件...
2025-12-11 20:31:14 | INFO     | src.tools.event_schema_tool:_select_events_by_llm:180 | LLM选择的事件: ['PurchaseSuccess', 'ProductPurchaseSuccess']
2025-12-11 20:31:14 | INFO     | src.tools.event_schema_tool:forward:89 | [步骤 2/3] ✓ 选中 2 个事件: PurchaseSuccess, ProductPurchaseSuccess
2025-12-11 20:31:14 | INFO     | src.tools.event_schema_tool:forward:92 | [步骤 3/3] 加载事件Schema文档...
2025-12-11 20:31:14 | INFO     | src.tools.event_schema_tool:_load_event_schemas:208 | 加载公共属性: 公共属性.md
2025-12-11 20:31:14 | INFO     | src.tools.event_schema_tool:_load_event_schemas:208 | 加载公共属性: 预置属性 .md
2025-12-11 20:31:14 | INFO     | src.tools.event_schema_tool:_load_event_schemas:223 | ✅ 加载事件: PurchaseSuccess
2025-12-11 20:31:14 | INFO     | src.tools.event_schema_tool:_load_event_schemas:223 | ✅ 加载事件: ProductPurchaseSuccess
2025-12-11 20:31:14 | INFO     | src.tools.event_schema_tool:forward:94 | [步骤 3/3] ✓ Schema加载完成 (长度: 17333 字符)
2025-12-11 20:31:14 | INFO     | src.tools.event_schema_tool:forward:110 | ============================================================
2025-12-11 20:31:14 | INFO     | src.tools.event_schema_tool:forward:111 | [EventSchemaTool] 处理完成
2025-12-11 20:31:14 | INFO     | src.tools.event_schema_tool:forward:112 | ============================================================
2025-12-11 20:31:14 | INFO     | src.tools.sql_execution_tool:forward:315 | ============================================================
2025-12-11 20:31:14 | INFO     | src.tools.sql_execution_tool:forward:316 | [SQLExecutionTool] 开始执行SQL查询
2025-12-11 20:31:14 | INFO     | src.tools.sql_execution_tool:forward:317 | ============================================================
2025-12-11 20:31:14 | INFO     | src.tools.sql_execution_tool:forward:318 | [SQL查询]

SELECT event, COUNT(*) as c 
FROM events 
WHERE date >= days_sub(now(), 7) 
  AND (event LIKE '%Pay%' OR event LIKE '%Order%' OR event LIKE '%Buy%') 
GROUP BY event 
ORDER BY c DESC 
LIMIT 5

2025-12-11 20:31:14 | INFO     | src.tools.sql_execution_tool:forward:319 | ------------------------------------------------------------
2025-12-11 20:31:14 | INFO     | src.tools.sql_execution_tool:forward:323 | [步骤 1/5] 执行SQL查询...
2025-12-11 20:31:14 | INFO     | src.sensors.client:execute_sql:468 | ============================================================
2025-12-11 20:31:14 | INFO     | src.sensors.client:execute_sql:469 | [SensorsClient] 执行SQL查询
2025-12-11 20:31:14 | INFO     | src.sensors.client:execute_sql:470 | ============================================================
2025-12-11 20:31:14 | INFO     | src.sensors.client:execute_sql:471 | [SQL]

SELECT event, COUNT(*) as c 
FROM events 
WHERE date >= days_sub(now(), 7) 
  AND (event LIKE '%Pay%' OR event LIKE '%Order%' OR event LIKE '%Buy%') 
GROUP BY event 
ORDER BY c DESC 
LIMIT 5

2025-12-11 20:31:14 | INFO     | src.sensors.client:execute_sql:472 | [Limit] 1000000000
2025-12-11 20:31:14 | INFO     | src.sensors.client:execute_sql:473 | ------------------------------------------------------------
2025-12-11 20:31:14 | INFO     | src.sensors.client:execute_sql:482 | [请求] 调用神策API: /api/v3/analytics/v1/model/sql/query
2025-12-11 20:31:18 | WARNING  | src.sensors.client:_make_request:148 | 标准JSON解析失败: Extra data: line 2 column 1 (char 133), 尝试JSONL格式解析...
2025-12-11 20:31:18 | INFO     | src.sensors.client:_make_request:174 | 成功解析JSONL格式响应，共 5 行
2025-12-11 20:31:18 | INFO     | src.sensors.client:execute_sql:490 | [响应] 查询成功，返回 5 行数据
2025-12-11 20:31:18 | INFO     | src.sensors.client:execute_sql:491 | ============================================================
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:forward:325 | [步骤 1/5] ✓ SQL查询执行成功
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:forward:334 | [步骤 2/5] 转换数据为DataFrame...
2025-12-11 20:31:18 | WARNING  | src.tools.sql_execution_tool:_result_to_dataframe:142 | 结果中没有列名信息
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:_result_to_dataframe:152 | 成功创建DataFrame: 5 行 x 2 列
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:forward:336 | [步骤 2/5] ✓ DataFrame创建成功: 5 行 x 2 列
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:forward:339 | [步骤 3/5] 确定输出路径...
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:forward:350 | [步骤 3/5] ✓ 输出路径: ./output/discovery.csv
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:forward:353 | [步骤 4/5] 保存CSV文件...
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:_save_csv:172 | CSV文件已保存: ./output/discovery.csv, 大小: 22 字节
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:forward:355 | [步骤 4/5] ✓ CSV文件已保存
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:forward:358 | [步骤 5/5] 清理旧文件...
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:forward:361 | [步骤 5/5] ✓ 清理完成
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:forward:366 | ============================================================
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:forward:367 | [SQLExecutionTool] 执行完成
2025-12-11 20:31:18 | INFO     | src.tools.sql_execution_tool:forward:368 | ============================================================
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:forward:433 | ============================================================
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:forward:434 | [SQLExpertTool] 开始生成SQL
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:forward:435 | ============================================================
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:forward:436 | [用户查询] 最近30天的购买事件趋势
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:forward:437 | [日期范围] last_30_days
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:forward:438 | ------------------------------------------------------------
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:forward:442 | [步骤 1/5] 解析事件列表...
2025-12-11 20:31:18 | WARNING  | src.tools.sql_expert_tool:_parse_event_list:180 | 无法从event_schemas中提取事件列表
2025-12-11 20:31:18 | WARNING  | src.tools.sql_expert_tool:forward:445 | [步骤 1/5] ⚠ 未能从event_schemas提取事件列表
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:forward:450 | [步骤 2/5] 解析日期范围...
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:forward:452 | [步骤 2/5] ✓ 日期范围: 2025-11-12 到 2025-12-11
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:forward:455 | [步骤 3/5] 构建LLM提示词...
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:forward:459 | [步骤 3/5] ✓ 提示词已构建 (长度: 14431 字符)
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:forward:462 | [步骤 4/5] 调用LLM生成SQL...
2025-12-11 20:31:18 | INFO     | src.tools.sql_expert_tool:_generate_sql_with_llm:294 | 正在调用LLM生成SQL...
2025-12-11 20:31:31 | INFO     | src.tools.sql_expert_tool:_generate_sql_with_llm:313 | LLM生成的SQL (前200字符): SELECT
    date,
    COUNT(*) AS purchase_count,
    COUNT(DISTINCT distinct_id) AS purchase_users,
    SUM(CAST(properties['order_amount'] AS DOUBLE)) AS total_amount
FROM
    events
WHERE
    date B...
2025-12-11 20:31:31 | INFO     | src.tools.sql_expert_tool:forward:464 | [步骤 4/5] ✓ SQL已生成 (长度: 338 字符)
2025-12-11 20:31:31 | INFO     | src.tools.sql_expert_tool:forward:467 | [步骤 5/5] 验证SQL语句...
2025-12-11 20:31:31 | INFO     | src.tools.sql_expert_tool:forward:474 | [步骤 5/5] ✓ SQL验证通过
2025-12-11 20:31:31 | INFO     | src.tools.sql_expert_tool:forward:482 | ============================================================
2025-12-11 20:31:31 | INFO     | src.tools.sql_expert_tool:forward:483 | [SQLExpertTool] SQL生成完成
2025-12-11 20:31:31 | INFO     | src.tools.sql_expert_tool:forward:484 | ============================================================
2025-12-11 20:31:31 | INFO     | src.agents.orchestrator:query:347 | [步骤 2/2] Agent推理完成
2025-12-11 20:31:31 | INFO     | src.agents.orchestrator:query:348 | [查询完成] 返回结果长度: 251 字符
2025-12-11 20:31:31 | INFO     | src.agents.orchestrator:query:349 | ================================================================================
2025-12-11 20:36:18 | INFO     | src.agents.orchestrator:close:367 | 关闭Agent资源
2025-12-11 20:36:18 | INFO     | src.sensors.client:close:532 | 神策客户端session已关闭
2025-12-11 20:37:36 | INFO     | src.utils.logger:setup_logger:54 | 日志系统已初始化，级别: INFO
2025-12-11 20:37:36 | INFO     | src.agents.orchestrator:_create_sensors_client:65 | 创建神策API客户端...
2025-12-11 20:37:36 | INFO     | src.sensors.client:__init__:49 | 初始化神策客户端: https://sensorsdata-admin.bloomeverybody.work, 项目: production
2025-12-11 20:37:36 | INFO     | src.agents.orchestrator:_initialize_tools:83 | 初始化工具...
2025-12-11 20:37:37 | INFO     | src.tools.sql_execution_tool:__init__:93 | SQLExecutionTool 初始化完成，输出目录: /tmp/sensors_data
2025-12-11 20:37:37 | INFO     | src.agents.orchestrator:_initialize_tools:103 | 已加载 1 个工具
2025-12-11 20:37:37 | INFO     | src.agents.orchestrator:_create_llm_model:131 | 创建LLM模型: vertex_ai/gemini-3-pro-preview
2025-12-11 20:37:37 | INFO     | src.agents.orchestrator:_create_llm_model:132 | API 基础 URL: https://litellm.test.bloomeverybody.work
2025-12-11 20:37:37 | INFO     | src.agents.orchestrator:_create_llm_model:142 | LLM模型创建成功
2025-12-11 20:37:37 | INFO     | src.agents.orchestrator:_create_agent:155 | 创建Agent...
2025-12-11 20:37:37 | INFO     | src.tools.event_schema_tool:__init__:55 | EventSchemaTool 初始化完成
2025-12-11 20:37:37 | INFO     | src.tools.sql_expert_tool:_load_context_docs:97 | 已加载预置属性文档: 8873 字符
2025-12-11 20:37:37 | INFO     | src.tools.sql_expert_tool:_load_context_docs:107 | 已加载公共属性文档: 4004 字符
2025-12-11 20:37:37 | INFO     | src.tools.sql_expert_tool:__init__:85 | SQLExpertTool 初始化完成
2025-12-11 20:37:37 | INFO     | src.agents.orchestrator:_create_agent:165 | 已添加 EventSchemaTool 和 SQLExpertTool
2025-12-11 20:37:37 | INFO     | src.agents.orchestrator:__init__:61 | 神策数据分析Agent初始化完成
2025-12-11 20:37:43 | INFO     | src.agents.orchestrator:query:338 | ================================================================================
2025-12-11 20:37:43 | INFO     | src.agents.orchestrator:query:339 | [开始处理查询] 用户输入: 分析最近30天的购买事件趋势
2025-12-11 20:37:43 | INFO     | src.agents.orchestrator:query:340 | ================================================================================
2025-12-11 20:37:43 | INFO     | src.agents.orchestrator:query:344 | [步骤 1/2] 调用Agent开始推理...
2025-12-11 20:38:06 | INFO     | src.tools.event_schema_tool:forward:67 | ============================================================
2025-12-11 20:38:06 | INFO     | src.tools.event_schema_tool:forward:68 | [EventSchemaTool] 开始处理查询
2025-12-11 20:38:06 | INFO     | src.tools.event_schema_tool:forward:69 | ============================================================
2025-12-11 20:38:06 | INFO     | src.tools.event_schema_tool:forward:70 | [查询需求] 分析购买事件
2025-12-11 20:38:06 | INFO     | src.tools.event_schema_tool:forward:71 | ------------------------------------------------------------
2025-12-11 20:38:06 | INFO     | src.tools.event_schema_tool:forward:75 | [步骤 1/3] 加载事件索引...
2025-12-11 20:38:06 | INFO     | src.tools.event_schema_tool:_load_index:138 | [加载索引] 成功加载事件索引: 13585 字符, 约 259 个事件
2025-12-11 20:38:06 | INFO     | src.tools.event_schema_tool:forward:80 | [步骤 1/3] ✓ 索引加载成功 (长度: 13585 字符)
2025-12-11 20:38:06 | INFO     | src.tools.event_schema_tool:forward:83 | [步骤 2/3] 调用LLM选择相关事件...
2025-12-11 20:38:18 | INFO     | src.tools.event_schema_tool:_select_events_by_llm:214 | [LLM选择结果] 成功选择 3 个事件: ['PurchaseSuccess', 'ProductPurchaseSuccess', 'PaymentSuccessShow']
2025-12-11 20:38:18 | INFO     | src.tools.event_schema_tool:forward:89 | [步骤 2/3] ✓ 选中 3 个事件: PurchaseSuccess, ProductPurchaseSuccess, PaymentSuccessShow
2025-12-11 20:38:18 | INFO     | src.tools.event_schema_tool:forward:92 | [步骤 3/3] 加载事件Schema文档...
2025-12-11 20:38:18 | INFO     | src.tools.event_schema_tool:_load_event_schemas:246 | 加载公共属性: 公共属性.md
2025-12-11 20:38:18 | INFO     | src.tools.event_schema_tool:_load_event_schemas:246 | 加载公共属性: 预置属性.md
2025-12-11 20:38:18 | INFO     | src.tools.event_schema_tool:_load_event_schemas:261 | ✅ 加载事件: PurchaseSuccess
2025-12-11 20:38:18 | INFO     | src.tools.event_schema_tool:_load_event_schemas:261 | ✅ 加载事件: ProductPurchaseSuccess
2025-12-11 20:38:18 | INFO     | src.tools.event_schema_tool:_load_event_schemas:261 | ✅ 加载事件: PaymentSuccessShow
2025-12-11 20:38:18 | INFO     | src.tools.event_schema_tool:forward:94 | [步骤 3/3] ✓ Schema加载完成 (长度: 18835 字符)
2025-12-11 20:38:18 | INFO     | src.tools.event_schema_tool:forward:110 | ============================================================
2025-12-11 20:38:18 | INFO     | src.tools.event_schema_tool:forward:111 | [EventSchemaTool] 处理完成
2025-12-11 20:38:18 | INFO     | src.tools.event_schema_tool:forward:112 | ============================================================
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:433 | ============================================================
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:434 | [SQLExpertTool] 开始生成SQL
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:435 | ============================================================
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:436 | [用户查询] 分析最近30天的购买事件趋势，按天统计订单数和订单总金额
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:437 | [日期范围] last_30_days
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:438 | ------------------------------------------------------------
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:442 | [步骤 1/5] 解析事件列表...
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:_parse_event_list:169 | 从<event_list>标签提取到事件: ['PurchaseSuccess', 'ProductPurchaseSuccess', 'PaymentSuccessShow']
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:447 | [步骤 1/5] ✓ 提取到 3 个事件: PurchaseSuccess, ProductPurchaseSuccess, PaymentSuccessShow
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:450 | [步骤 2/5] 解析日期范围...
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:452 | [步骤 2/5] ✓ 日期范围: 2025-11-12 到 2025-12-11
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:455 | [步骤 3/5] 构建LLM提示词...
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:459 | [步骤 3/5] ✓ 提示词已构建 (长度: 33356 字符)
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:forward:462 | [步骤 4/5] 调用LLM生成SQL...
2025-12-11 20:38:18 | INFO     | src.tools.sql_expert_tool:_generate_sql_with_llm:294 | 正在调用LLM生成SQL...
2025-12-11 20:38:24 | INFO     | src.tools.sql_expert_tool:_generate_sql_with_llm:313 | LLM生成的SQL (前200字符): SELECT
  date,
  COUNT(1) AS order_count,
  SUM(
    CAST(properties['total'] AS DOUBLE)
  ) AS total_amount
FROM
  events
WHERE
  date BETWEEN '2025-11-12' AND '2025-12-11'
  AND event = 'PurchaseSuc...
2025-12-11 20:38:24 | INFO     | src.tools.sql_expert_tool:forward:464 | [步骤 4/5] ✓ SQL已生成 (长度: 271 字符)
2025-12-11 20:38:24 | INFO     | src.tools.sql_expert_tool:forward:467 | [步骤 5/5] 验证SQL语句...
2025-12-11 20:38:24 | INFO     | src.tools.sql_expert_tool:forward:474 | [步骤 5/5] ✓ SQL验证通过
2025-12-11 20:38:24 | INFO     | src.tools.sql_expert_tool:forward:482 | ============================================================
2025-12-11 20:38:24 | INFO     | src.tools.sql_expert_tool:forward:483 | [SQLExpertTool] SQL生成完成
2025-12-11 20:38:24 | INFO     | src.tools.sql_expert_tool:forward:484 | ============================================================
2025-12-11 20:38:24 | INFO     | src.tools.sql_execution_tool:forward:315 | ============================================================
2025-12-11 20:38:24 | INFO     | src.tools.sql_execution_tool:forward:316 | [SQLExecutionTool] 开始执行SQL查询
2025-12-11 20:38:24 | INFO     | src.tools.sql_execution_tool:forward:317 | ============================================================
2025-12-11 20:38:24 | INFO     | src.tools.sql_execution_tool:forward:318 | [SQL查询]
SELECT date, COUNT(*) as order_count, SUM(order_amount) as total_amount FROM events WHERE date >= date_sub(current_date(), interval 30 day) AND event = 'PaidOrder' GROUP BY date ORDER BY date ASC
2025-12-11 20:38:24 | INFO     | src.tools.sql_execution_tool:forward:319 | ------------------------------------------------------------
2025-12-11 20:38:24 | INFO     | src.tools.sql_execution_tool:forward:323 | [步骤 1/5] 执行SQL查询...
2025-12-11 20:38:24 | INFO     | src.sensors.client:execute_sql:468 | ============================================================
2025-12-11 20:38:24 | INFO     | src.sensors.client:execute_sql:469 | [SensorsClient] 执行SQL查询
2025-12-11 20:38:24 | INFO     | src.sensors.client:execute_sql:470 | ============================================================
2025-12-11 20:38:24 | INFO     | src.sensors.client:execute_sql:471 | [SQL]
SELECT date, COUNT(*) as order_count, SUM(order_amount) as total_amount FROM events WHERE date >= date_sub(current_date(), interval 30 day) AND event = 'PaidOrder' GROUP BY date ORDER BY date ASC
2025-12-11 20:38:24 | INFO     | src.sensors.client:execute_sql:472 | [Limit] 1000000000
2025-12-11 20:38:24 | INFO     | src.sensors.client:execute_sql:473 | ------------------------------------------------------------
2025-12-11 20:38:24 | INFO     | src.sensors.client:execute_sql:482 | [请求] 调用神策API: /api/v3/analytics/v1/model/sql/query
2025-12-11 20:38:26 | WARNING  | src.sensors.client:_make_request:148 | 标准JSON解析失败: Expecting value: line 1 column 1 (char 0), 尝试JSONL格式解析...
2025-12-11 20:38:26 | ERROR    | src.sensors.client:_make_request:167 | 无法解析任何响应行: 
2025-12-11 20:38:26 | ERROR    | src.tools.sql_execution_tool:forward:373 | SQL执行或CSV转换失败: 响应解析失败: Expecting value: line 1 column 1 (char 0)
